"","diff.fit","low","high","study","treat","bilat_0","age","se"
"2832",-0.0650983807194715,-0.160708391842564,0.0301488433045703,"Burke","Antibiotics","Unilateral",5.24,-0.160708391842564
"2834",-0.116179512302388,-0.283819096897499,0.052523259182724,"Burke","Antibiotics","Bilateral",5.26,-0.283819096897499
"2836",-0.0655665690803256,-0.161511036097408,0.0299819636888235,"Burke","Antibiotics","Unilateral",5.28,-0.161511036097408
"2838",-0.115982392046082,-0.285143459909696,0.0540747409805032,"Burke","Antibiotics","Bilateral",5.3,-0.285143459909696
"2840",-0.066036166541093,-0.162347107395315,0.0298461790017062,"Burke","Antibiotics","Unilateral",5.32,-0.162347107395315
"2842",-0.11578137924241,-0.286494719806298,0.0556581298500014,"Burke","Antibiotics","Bilateral",5.34,-0.286494719806298
"2844",-0.0665071564445197,-0.163216904600951,0.0297417541035514,"Burke","Antibiotics","Unilateral",5.36,-0.163216904600951
"2846",-0.115576462966164,-0.287872555015568,0.057272997133548,"Burke","Antibiotics","Bilateral",5.38,-0.287872555015568
"2848",-0.0669795218657712,-0.164120691939561,0.02966891747922,"Burke","Antibiotics","Unilateral",5.4,-0.164120691939561
"2850",-0.115367632523891,-0.289276633592733,0.0589189072403339,"Burke","Antibiotics","Bilateral",5.42,-0.289276633592733
"2852",-0.0674532456123749,-0.165058698521115,0.0296278607774774,"Burke","Antibiotics","Unilateral",5.44,-0.165058698521115
"2854",-0.115154877457846,-0.290706613760432,0.0605954183253588,"Burke","Antibiotics","Bilateral",5.46,-0.290706613760432
"2856",-0.0679283102245198,-0.166031118048783,0.0296187385359513,"Burke","Antibiotics","Unilateral",5.48,-0.166031118048783
"2858",-0.11493818754822,-0.292162144428514,0.0623020829500354,"Burke","Antibiotics","Bilateral",5.5,-0.292162144428514
"2860",-0.0684046979736813,-0.167038108698863,0.0296416680850511,"Burke","Antibiotics","Unilateral",5.52,-0.167038108698863
"2862",-0.114717552815939,-0.293642865687022,0.0640384487116619,"Burke","Antibiotics","Bilateral",5.54,-0.293642865687022
"2864",-0.0688823908635002,-0.168079793169595,0.0296967296173525,"Burke","Antibiotics","Unilateral",5.56,-0.168079793169595
"2866",-0.114492963527198,-0.295148409279492,0.0658040588457846,"Burke","Antibiotics","Bilateral",5.58,-0.295148409279492
"2868",-0.0693613706299425,-0.169156258906866,0.029783966438221,"Burke","Antibiotics","Unilateral",5.6,-0.169156258906866
"2870",-0.114264410195527,-0.296678399052035,0.0675984528075115,"Burke","Antibiotics","Bilateral",5.62,-0.296678399052035
"2872",-0.0698416187409528,-0.170267558488631,0.0299033853793258,"Burke","Antibiotics","Unilateral",5.64,-0.170267558488631
"2874",-0.114031883585855,-0.298232451380073,0.0694211668221417,"Burke","Antibiotics","Bilateral",5.66,-0.298232451380073
"2876",-0.0703231163971317,-0.171413710168008,0.0300549573707491,"Burke","Antibiotics","Unilateral",5.68,-0.171413710168008
"2878",-0.113795374717008,-0.299810175571898,0.071271734412911,"Burke","Antibiotics","Bilateral",5.7,-0.299810175571898
"2880",-0.0708058445314116,-0.172594698560141,0.0302386181620973,"Burke","Antibiotics","Unilateral",5.72,-0.172594698560141
"2882",-0.113554874864921,-0.301411174249483,0.0731496869004317,"Burke","Antibiotics","Bilateral",5.74,-0.301411174249483
"2884",-0.071289783809432,-0.173810475463084,0.0304542691785856,"Burke","Antibiotics","Unilateral",5.76,-0.173810475463084
"2886",-0.113310375566426,-0.303035043707879,0.0750545538753321,"Burke","Antibiotics","Bilateral",5.78,-0.303035043707879
"2888",-0.0717749146305168,-0.175060960804086,0.0307017785036281,"Burke","Antibiotics","Unilateral",5.8,-0.175060960804086
"2890",-0.113061868622526,-0.30468137425378,0.076985863647209,"Burke","Antibiotics","Bilateral",5.82,-0.30468137425378
"2892",-0.0722612171281414,-0.176346043698466,0.0309809819777844,"Burke","Antibiotics","Unilateral",5.84,-0.176346043698466
"2894",-0.112809346101076,-0.30634975052364,0.0789431436702692,"Burke","Antibiotics","Bilateral",5.86,-0.30634975052364
"2896",-0.0727486711694497,-0.177665583605662,0.031291684399721,"Burke","Antibiotics","Unilateral",5.88,-0.177665583605662
"2898",-0.1125528003388,-0.308039751780851,0.0809259209449114,"Burke","Antibiotics","Bilateral",5.9,-0.308039751780851
"2900",-0.0732372563549494,-0.179019411565186,0.0316336608093476,"Burke","Antibiotics","Unilateral",5.92,-0.179019411565186
"2902",-0.112292223944439,-0.309750952193701,0.0829337223925186,"Burke","Antibiotics","Bilateral",5.94,-0.309750952193701
"2904",-0.0737269520201265,-0.180407331501982,0.0320066578383086,"Burke","Antibiotics","Unilateral",5.96,-0.180407331501982
"2906",-0.112027609802535,-0.311482921096753,0.0849660752072859,"Burke","Antibiotics","Bilateral",5.98,-0.311482921096753
"2908",-0.0742177372349355,-0.181829121586538,0.032410395122819,"Burke","Antibiotics","Unilateral",6,-0.181829121586538
"2910",-0.11175895107606,-0.313235223232201,0.0870225071855069,"Burke","Antibiotics","Bilateral",6.02,-0.313235223232201
"2912",-0.0747095908056856,-0.183284535633952,0.032844566752324,"Burke","Antibiotics","Unilateral",6.04,-0.183284535633952
"2914",-0.111486241211084,-0.315007418977496,0.0891025470309874,"Burke","Antibiotics","Bilateral",6.06,-0.315007418977496
"2916",-0.0752024912758017,-0.184773304534007,0.0333088427541809,"Burke","Antibiotics","Unilateral",6.08,-0.184773304534007
"2918",-0.111209473939418,-0.316799064555239,0.0912057246421215,"Burke","Antibiotics","Bilateral",6.1,-0.316799064555239
"2920",-0.0756964169269455,-0.18629513769335,0.0338028705921629,"Burke","Antibiotics","Unilateral",6.12,-0.18629513769335
"2922",-0.11092864328311,-0.318609712230184,0.0933315713759084,"Burke","Antibiotics","Bilateral",6.14,-0.318609712230184
"2924",-0.0761913457808898,-0.187849724485333,0.0343262766730035,"Burke","Antibiotics","Unilateral",6.16,-0.187849724485333
"2926",-0.110643743557851,-0.320438910493385,0.095479620296016,"Burke","Antibiotics","Bilateral",6.18,-0.320438910493385
"2928",-0.0766872556005276,-0.189436735694712,0.0348786678521903,"Burke","Antibiotics","Unilateral",6.2,-0.189436735694712
"2930",-0.110354769376021,-0.322286204234393,0.0976494064038257,"Burke","Antibiotics","Bilateral",6.22,-0.322286204234393
"2932",-0.0771841238909982,-0.191055824946843,0.0354596329262671,"Burke","Antibiotics","Unilateral",6.24,-0.191055824946843
"2934",-0.11006171564989,-0.32415113490344,0.0998404668529604,"Burke","Antibiotics","Bilateral",6.26,-0.32415113490344
"2936",-0.0776819279008519,-0.192706630114343,0.036068744104675,"Burke","Antibiotics","Unilateral",6.28,-0.192706630114343
"2938",-0.109764577594191,-0.326033240664164,0.102052341149735,"Burke","Antibiotics","Bilateral",6.3,-0.326033240664164
"2940",-0.0781806446226941,-0.194388774690093,0.0367055584515749,"Burke","Antibiotics","Unilateral",6.32,-0.194388774690093
"2942",-0.109463350728855,-0.327932056537031,0.104284571337547,"Burke","Antibiotics","Bilateral",6.34,-0.327932056537031
"2944",-0.0786802507945655,-0.196101869119959,0.0373696192877439,"Burke","Antibiotics","Unilateral",6.36,-0.196101869119959
"2946",-0.109158030882106,-0.329847114536016,0.106536702167132,"Burke","Antibiotics","Bilateral",6.38,-0.329847114536016
"2948",-0.0791807229008144,-0.197845512090058,0.0380604575505413,"Burke","Antibiotics","Unilateral",6.4,-0.197845512090058
"2950",-0.108848614192911,-0.331777943796371,0.10880828125313,"Burke","Antibiotics","Bilateral",6.42,-0.331777943796371
"2952",-0.0796820371737162,-0.199619291759116,0.0387775930993078,"Burke","Antibiotics","Unilateral",6.44,-0.199619291759116
"2954",-0.10853509711495,-0.333724070698493,0.111098859215961,"Burke","Antibiotics","Bilateral",6.46,-0.333724070698493
"2956",-0.0801841695955381,-0.201422786944005,0.0395205359743928,"Burke","Antibiotics","Unilateral",6.48,-0.201422786944005
"2958",-0.108217476418939,-0.335685018988466,0.113407989817895,"Burke","Antibiotics","Bilateral",6.5,-0.335685018988466
"2960",-0.0806870958989344,-0.203255568245132,0.0402887876028361,"Burke","Antibiotics","Unilateral",6.52,-0.203255568245132
"2962",-0.107895749194935,-0.337660309890626,0.115735230084664,"Burke","Antibiotics","Bilateral",6.54,-0.337660309890626
"2964",-0.081190791568719,-0.205117199105056,0.0410818419358312,"Burke","Antibiotics","Unilateral",6.56,-0.205117199105056
"2966",-0.107569912855918,-0.339649462217331,0.118080140413854,"Burke","Antibiotics","Bilateral",6.58,-0.339649462217331
"2968",-0.0816952318440961,-0.207007236809631,0.0418991865290853,"Burke","Antibiotics","Unilateral",6.6,-0.207007236809631
"2970",-0.107239965140905,-0.341651992478697,0.120442284677362,"Burke","Antibiotics","Bilateral",6.62,-0.341651992478697
"2972",-0.0822003917201572,-0.208925233430869,0.0427403035687353,"Burke","Antibiotics","Unilateral",6.64,-0.208925233430869
"2974",-0.106905904117212,-0.343667414989274,0.122821230316335,"Burke","Antibiotics","Bilateral",6.66,-0.343667414989274
"2976",-0.0827062459494323,-0.210870736702468,0.0436046708319044,"Burke","Antibiotics","Unilateral",6.68,-0.210870736702468
"2978",-0.106567728183575,-0.345695241973353,0.125216548425204,"Burke","Antibiotics","Bilateral",6.7,-0.345695241973353
"2980",-0.0832127690440627,-0.212843290837378,0.0444917625889561,"Burke","Antibiotics","Unilateral",6.72,-0.212843290837378
"2982",-0.106225436072769,-0.347734983671839,0.127627813831544,"Burke","Antibiotics","Bilateral",6.74,-0.347734983671839
"2984",-0.0837199352773408,-0.214842437284413,0.0454010504485618,"Burke","Antibiotics","Unilateral",6.76,-0.214842437284413
"2986",-0.105879026854192,-0.349786148447848,0.130054605167751,"Burke","Antibiotics","Bilateral",6.78,-0.349786148447848
"2988",-0.0842277186857034,-0.21686771542439,0.0463320041425797,"Burke","Antibiotics","Unilateral",6.8,-0.21686771542439
"2990",-0.105528499936407,-0.351848242892684,0.13249650493631,"Burke","Antibiotics","Bilateral",6.82,-0.351848242892684
"2992",-0.0847360930706492,-0.218918663205367,0.0472840922520884,"Burke","Antibiotics","Unilateral",6.84,-0.218918663205367
"2994",-0.105173855069962,-0.353920771932303,0.134953099567483,"Burke","Antibiotics","Bilateral",6.86,-0.353920771932303
"2996",-0.0852450320010509,-0.220994817724983,0.0482567828804222,"Burke","Antibiotics","Unilateral",6.88,-0.220994817724983
"2998",-0.104815092350033,-0.356003238938229,0.137423979474665,"Burke","Antibiotics","Bilateral",6.9,-0.356003238938229
"3000",-0.0857545088151543,-0.223095715762539,0.0492495442784677,"Burke","Antibiotics","Unilateral",6.92,-0.223095715762539
"3002",-0.104452212218786,-0.358095145839869,0.139908739105197,"Burke","Antibiotics","Bilateral",6.94,-0.358095145839869
"3004",-0.0862644966227108,-0.225220894257343,0.0502618454172718,"Burke","Antibiotics","Unilateral",6.96,-0.225220894257343
"3006",-0.104085215467871,-0.360195993238733,0.142406976985651,"Burke","Antibiotics","Bilateral",6.98,-0.360195993238733
"3008",-0.0867749683072024,-0.227369890737335,0.0512931565121014,"Burke","Antibiotics","Unilateral",7,-0.227369890737335
"3010",-0.103714103240873,-0.362305280523772,0.144918295761725,"Burke","Antibiotics","Bilateral",7.02,-0.362305280523772
"3012",-0.087285896528196,-0.229542243698936,0.0523429494984012,"Burke","Antibiotics","Unilateral",7.04,-0.229542243698936
"3014",-0.103338877035806,-0.364422505990765,0.147442302234562,"Burke","Antibiotics","Bilateral",7.06,-0.364422505990765
"3016",-0.0877972537237768,-0.231737492948514,0.0534106984700163,"Burke","Antibiotics","Unilateral",7.08,-0.231737492948514
"3018",-0.102959538707496,-0.366547166965534,0.149978607395094,"Burke","Antibiotics","Bilateral",7.1,-0.366547166965534
"3020",-0.0883090121129805,-0.233955179899223,0.0544958800743502,"Burke","Antibiotics","Unilateral",7.12,-0.233955179899223
"3022",-0.102576090469894,-0.368678759928884,0.152526826453211,"Burke","Antibiotics","Bilateral",7.14,-0.368678759928884
"3024",-0.0888211436982939,-0.236194847831294,0.0555979738710972,"Burke","Antibiotics","Unilateral",7.16,-0.236194847831294
"3026",-0.102188534898361,-0.370816780646804,0.155086578865652,"Burke","Antibiotics","Bilateral",7.18,-0.370816780646804
"3028",-0.0893336202682166,-0.238456042118712,0.0567164626581983,"Burke","Antibiotics","Unilateral",7.2,-0.238456042118712
"3030",-0.101796874931894,-0.372960724304689,0.157657488361596,"Burke","Antibiotics","Bilateral",7.22,-0.372960724304689
"3032",-0.0898464133998576,-0.240738310423731,0.0578508327661423,"Burke","Antibiotics","Unilateral",7.24,-0.240738310423731
"3034",-0.101401113875229,-0.375110085646166,0.160239182966538,"Burke","Antibiotics","Bilateral",7.26,-0.375110085646166
"3036",-0.0903594944615904,-0.243041202863969,0.0590005743250749,"Burke","Antibiotics","Unilateral",7.28,-0.243041202863969
"3038",-0.101001255401183,-0.377264359117028,0.162831295024765,"Burke","Antibiotics","Bilateral",7.3,-0.377264359117028
"3040",-0.0908728346160826,-0.24536427214956,0.0601651815023191,"Burke","Antibiotics","Unilateral",7.32,-0.24536427214956
"3042",-0.100597303552766,-0.379423039009862,0.165433461217256,"Burke","Antibiotics","Bilateral",7.34,-0.379423039009862
"3044",-0.0913864048229244,-0.247707073692885,0.0613441527130796,"Burke","Antibiotics","Unilateral",7.36,-0.247707073692885
"3046",-0.100189262745079,-0.381585619613881,0.168045322578851,"Burke","Antibiotics","Bilateral",7.38,-0.381585619613881
"3048",-0.0919001758414755,-0.250069165698097,0.0625369908107632,"Burke","Antibiotics","Unilateral",7.4,-0.250069165698097
"3050",-0.0997771377673169,-0.38375159536949,0.170666524514295,"Burke","Antibiotics","Bilateral",7.42,-0.38375159536949
"3052",-0.0924141182338063,-0.252450109230329,0.0637432032569219,"Burke","Antibiotics","Unilateral",7.44,-0.252450109230329
"3054",-0.0993609337846498,-0.385920461026973,0.173296716812961,"Burke","Antibiotics","Bilateral",7.46,-0.385920461026973
"3056",-0.0929282023674878,-0.254849468267355,0.0649623022736963,"Burke","Antibiotics","Unilateral",7.48,-0.254849468267355
"3058",-0.0989406563399263,-0.38809171181088,0.17593555366379,"Burke","Antibiotics","Bilateral",7.5,-0.38809171181088
"3060",-0.093442398418886,-0.257266809738096,0.0661938049819409,"Burke","Antibiotics","Unilateral",7.52,-0.257266809738096
"3062",-0.0985163113562365,-0.390264843588698,0.178582693668028,"Burke","Antibiotics","Bilateral",7.54,-0.390264843588698
"3064",-0.0939566763769594,-0.259701703541352,0.0674372335190383,"Burke","Antibiotics","Unilateral",7.56,-0.259701703541352
"3066",-0.0980879051387005,-0.39243935303839,0.18123779984788,"Burke","Antibiotics","Bilateral",7.58,-0.39243935303839
"3068",-0.0944710060459121,-0.262153722548305,0.0686921151419001,"Burke","Antibiotics","Unilateral",7.6,-0.262153722548305
"3070",-0.0976554443757206,-0.394614737820708,0.183900539655699,"Burke","Antibiotics","Bilateral",7.62,-0.394614737820708
"3072",-0.0949853570482831,-0.264622442597158,0.0699579823206869,"Burke","Antibiotics","Unilateral",7.64,-0.264622442597158
"3074",-0.0972189361406404,-0.396790496756502,0.186570584982709,"Burke","Antibiotics","Bilateral",7.66,-0.396790496756502
"3076",-0.0954996988281349,-0.267107442478541,0.0712343728224551,"Burke","Antibiotics","Unilateral",7.68,-0.267107442478541
"3078",-0.0967783878930593,-0.398966130008003,0.18924761216773,"Burke","Antibiotics","Bilateral",7.7,-0.398966130008003
"3080",-0.0960140006544119,-0.269608303914879,0.072520829787469,"Burke","Antibiotics","Unilateral",7.72,-0.269608303914879
"3082",-0.0963338074811561,-0.401141139264761,0.191931302004477,"Burke","Antibiotics","Bilateral",7.74,-0.401141139264761
"3084",-0.0965282316251478,-0.272124611529765,0.0738169017936074,"Burke","Antibiotics","Unilateral",7.76,-0.272124611529765
"3086",-0.0958852031430645,-0.40331502792829,0.194621339746109,"Burke","Antibiotics","Bilateral",7.78,-0.40331502792829
"3088",-0.0970423606702173,-0.274655952808878,0.0751221429137971,"Burke","Antibiotics","Unilateral",7.8,-0.274655952808878
"3090",-0.0954325835076242,-0.405487301301364,0.197317415111322,"Burke","Antibiotics","Bilateral",7.82,-0.405487301301364
"3092",-0.0975563565548072,-0.277201918060917,0.0764361127706629,"Burke","Antibiotics","Unilateral",7.84,-0.277201918060917
"3094",-0.0949759575966468,-0.407657466782264,0.200019222288957,"Burke","Antibiotics","Bilateral",7.86,-0.407657466782264
"3096",-0.0980701878839306,-0.279762100371887,0.0777583765819291,"Burke","Antibiotics","Unilateral",7.88,-0.279762100371887
"3098",-0.0945153348261105,-0.409825034056773,0.202726459939973,"Burke","Antibiotics","Bilateral",7.9,-0.409825034056773
"3100",-0.0985838231053968,-0.282336095553501,0.0790885052013214,"Burke","Antibiotics","Unilateral",7.92,-0.282336095553501
"3102",-0.0940507250070465,-0.411989515293536,0.205438831200069,"Burke","Antibiotics","Bilateral",7.94,-0.411989515293536
"3104",-0.0990972305134629,-0.284923502091862,0.0804260751569079,"Burke","Antibiotics","Unilateral",7.96,-0.284923502091862
"3106",-0.0935821383467458,-0.414150425341995,0.208156043681503,"Burke","Antibiotics","Bilateral",7.98,-0.414150425341995
"3108",-0.0996103782524961,-0.287523921094761,0.0817706686864112,"Burke","Antibiotics","Unilateral",8,-0.287523921094761
"3110",-0.0931095854494358,-0.416307281932167,0.210877809475164,"Burke","Antibiotics","Bilateral",8.02,-0.416307281932167
"3112",-0.100123234320266,-0.290136956240823,0.0831218737729178,"Burke","Antibiotics","Unilateral",8.04,-0.290136956240823
"3114",-0.0926330773177446,-0.418459605879227,0.213603845153119,"Burke","Antibiotics","Bilateral",8.06,-0.418459605879227
"3116",-0.100635766573561,-0.292762213730059,0.0844792841761039,"Burke","Antibiotics","Unilateral",8.08,-0.292762213730059
"3118",-0.0921526253552264,-0.420606921284989,0.21633387176536,"Burke","Antibiotics","Bilateral",8.1,-0.420606921284989
"3120",-0.101147942731935,-0.295399302224671,0.085842499456067,"Burke","Antibiotics","Unilateral",8.12,-0.295399302224671
